weapon_name,shr_flag,bias_desc,relationship_name,location_name,offense_name,crime_against,ct_flag,hc_flag,hc_code,offense_category_name,offense_group,race_desc,sort_order,age_code,age_name,activity_type_name,agency_name,latitude,longitude,reporting_type,ori,ucr_agency_name,pub_agency_name,state_name,population,male_officer,male_civilian,female_officer,female_civilian,officer_rate,employee_rate,incident_date,incident_hour,ethnicity_name,injury_name,data_year,victim_type_id,sex_code,age_range_low_num,age_range_high_num
Firearm,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,22,22 Years Old,Responding to Disturbance Call,Cobb County Board of Education,33.916363,-84.546295,I,GA0331300,COBB CNTY BOARD OF EDUC,Cobb County Board of Education,Georgia,0,59,0,10,3,0,0,2022-10-01 00:00:00,9,Not Hispanic or Latino,Other Major Injury,2022,5,F,22,
Firearm,t,None (no bias),Victim Was Stranger,Restaurant,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,31,31 Years Old,Attempting Other Arrests,Las Vegas Metropolitan Police Department Police Department,36.17203,-115.14022,I,NV0020100,LAS VEGAS METRO PD,Las Vegas Metropolitan Police Department,Nevada,1667961,3499,312,603,1272,2.5,3.4,2022-11-07 00:00:00,22,Hispanic or Latino,None,2022,5,F,31,
Firearm,t,None (no bias),Victim Was Stranger,Restaurant,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,31,31 Years Old,Attempting Other Arrests,Las Vegas Metropolitan Police Department Police Department,36.17203,-115.14022,I,NV0020100,LAS VEGAS METRO PD,Las Vegas Metropolitan Police Department,Nevada,1667961,3499,312,603,1272,2.5,3.4,2022-11-07 00:00:00,22,Hispanic or Latino,None,2022,5,F,31,
Firearm,t,None (no bias),Relationship Unknown,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,Black or African American,20,24,24 Years Old,All Other,DeKalb County Police Department,33.77625,-84.24072,I,GA0440200,DEKALB COUNTY POLICE DEP,DeKalb County Police Department,Georgia,516329,483,36,103,181,1.1,1.6,2022-03-29 00:00:00,17,Not Hispanic or Latino,Minor Injury,2022,5,F,24,
Firearm,t,None (no bias),Victim Was Stranger,Air/Bus/Train Terminal,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,24,24 Years Old,All Other,Canton Police Department,40.79727,-81.37636,I,OH0760400,CANTON,Canton,Ohio,70070,136,13,20,31,2.2,2.9,2022-08-19 00:00:00,17,Not Specified,None,2022,5,F,24,
Firearm,t,None (no bias),Victim Was Stranger,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,37,37 Years Old,Responding to Disturbance Call,Harris County Sheriff's Office,29.761494,-95.3576,I,TX1010000,HARRIS,Harris,Texas,2029908,1865,1162,395,1215,1.1,2.3,2022-07-25 00:00:00,17,Not Hispanic or Latino,None,2022,5,F,37,
Firearm,t,None (no bias),Victim Was Stranger,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,37,37 Years Old,Attempting Other Arrests,Stockton Police Department,37.935034,-121.272237,I,CA0390500,STOCKTON,Stockton,California,323501,339,52,40,135,1.2,1.7,2022-11-26 00:00:00,23,Not Hispanic or Latino,None,2022,5,F,37,
Firearm,t,None (no bias),Victim Was Stranger,Service/Gas Station,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,33,33 Years Old,Traffic Pursuits and Stops,Longview Police Department,46.13714,-122.93507,I,WA0080200,LONGVIEW,Longview,Washington,37768,53,2,7,15,1.6,2.0,2022-07-29 00:00:00,21,Not Specified,None,2022,5,F,33,
Firearm,t,None (no bias),Victim Was Stranger,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,Black or African American,20,30,30 Years Old,Investigating Suspicious Persons or Circumstances,Decatur County Sheriff's Office,30.908264,-84.59721,I,GA0430000,DECATUR,Decatur,Georgia,14287,28,15,0,17,2.0,4.2,2022-05-10 00:00:00,22,Not Hispanic or Latino,None,2022,5,F,30,
Firearm,t,None (no bias),Victim Was Stranger,Other/Unknown,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,Black or African American,20,35,35 Years Old,Robberies in Progress or Pursuing Robbery Suspects,St. Louis Police Department,38.625248,-90.19926,I,MOSPD0000,ST. LOUIS,St. Louis,Missouri,286053,845,121,165,226,3.5,4.7,2022-02-13 00:00:00,8,Not Hispanic or Latino,None,2022,5,F,35,
Firearm,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,27,27 Years Old,Attempting Other Arrests,Memphis Police Department,35.14924,-90.047455,I,TNMPD0000,MEMPHIS,Memphis,Tennessee,624944,1559,204,345,353,3.0,3.9,2022-06-03 00:00:00,15,Not Hispanic or Latino,None,2022,5,F,27,
Firearm,t,None (no bias),Victim Was Stranger,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,Black or African American,20,26,26 Years Old,Responding to Disturbance Call,Memphis Police Department,35.14924,-90.047455,I,TNMPD0000,MEMPHIS,Memphis,Tennessee,624944,1559,204,345,353,3.0,3.9,2022-09-30 00:00:00,19,Not Hispanic or Latino,None,2022,5,F,26,
Firearm,t,None (no bias),Victim Was Stranger,Convenience Store,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,45,45 Years Old,All Other,Fort Smith Police Department,35.38317,-94.4234,I,AR0660100,FORT SMITH,Fort Smith,Arkansas,90013,142,12,20,31,1.8,2.3,2022-11-05 00:00:00,19,Not Specified,None,2022,5,F,45,
Firearm,t,None (no bias),Victim Was Stranger,Convenience Store,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,48,48 Years Old,All Other,Fort Smith Police Department,35.38317,-94.4234,I,AR0660100,FORT SMITH,Fort Smith,Arkansas,90013,142,12,20,31,1.8,2.3,2022-11-05 00:00:00,19,Not Specified,None,2022,5,F,48,
Firearm,t,None (no bias),Relationship Unknown,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,37,37 Years Old,Investigating Suspicious Persons or Circumstances,Tehama County Sheriff's Office,40.126156,-122.232276,I,CA0520000,TEHAMA,Tehama,California,42734,28,29,1,34,0.7,2.2,2022-04-04 00:00:00,17,Not Hispanic or Latino,None,2022,5,F,35,40
Firearm,t,None (no bias),Relationship Unknown,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,31,31 Years Old,Responding to Disturbance Call,Clarksville Police Department,36.500354,-87.380887,I,TN0630100,CLARKSVILLE,Clarksville,Tennessee,174738,261,19,47,58,1.8,2.2,2022-10-15 00:00:00,21,Not Hispanic or Latino,None,2022,5,F,31,
Firearm,t,None (no bias),Relationship Unknown,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,27,27 Years Old,Investigating Suspicious Persons or Circumstances,Tehama County Sheriff's Office,40.126156,-122.232276,I,CA0520000,TEHAMA,Tehama,California,42734,28,29,1,34,0.7,2.2,2022-04-04 00:00:00,17,Not Hispanic or Latino,None,2022,5,F,25,30
Firearm,t,None (no bias),Relationship Unknown,Government/Public Building,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,Unknown,98,57,57 Years Old,Responding to Disturbance Call,Seattle Police Department,47.493554,-121.832375,I,WASPD0000,SEATTLE,Seattle,Washington,729691,922,132,155,209,1.5,1.9,2022-03-05 00:00:00,20,Unknown,None,2022,5,F,17,97
Firearm,t,None (no bias),Victim Was Stranger,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,36,36 Years Old,Ambush - No Warning,Oklahoma City Police Department,35.468613,-97.524315,I,OK0550600,OKLAHOMA CITY,Oklahoma City,Oklahoma,692726,961,70,128,216,1.6,2.0,2022-11-15 00:00:00,10,Not Specified,None,2022,5,F,36,
Firearm,t,None (no bias),Relationship Unknown,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,44,44 Years Old,All Other,Laurel Police Department,31.687548,-89.1341,I,MS0340200,LAUREL,Laurel,Mississippi,17066,40,5,6,15,2.7,3.9,2022-04-29 00:00:00,22,Not Hispanic or Latino,Minor Injury,2022,5,F,44,
Firearm,t,None (no bias),Victim Was Stranger,Hotel/Motel/Etc.,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,Black or African American,20,27,27 Years Old,Responding to Disturbance Call,Memphis Police Department,35.14924,-90.047455,I,TNMPD0000,MEMPHIS,Memphis,Tennessee,624944,1559,204,345,353,3.0,3.9,2022-05-01 00:00:00,0,Not Hispanic or Latino,None,2022,5,F,27,
Firearm,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,25,25 Years Old,Investigating Suspicious Persons or Circumstances,McAllen Police Department,26.396384,-98.18099,I,TX1080800,MCALLEN,McAllen,Texas,145510,236,70,46,68,1.9,2.9,2022-12-03 00:00:00,8,Hispanic or Latino,None,2022,5,F,23,28
Firearm,t,None (no bias),Victim Was Stranger,Hotel/Motel/Etc.,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,Black or African American,20,43,43 Years Old,Responding to Disturbance Call,Memphis Police Department,35.14924,-90.047455,I,TNMPD0000,MEMPHIS,Memphis,Tennessee,624944,1559,204,345,353,3.0,3.9,2022-05-01 00:00:00,0,Not Hispanic or Latino,None,2022,5,F,43,
Firearm,t,None (no bias),Victim Was Stranger,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,46,46 Years Old,All Other,Marion County Sheriff's Office,29.202805,-82.0431,I,FL0420000,MARION,Marion,Florida,326729,409,135,123,176,1.6,2.6,2022-03-17 00:00:00,14,Not Hispanic or Latino,None,2022,5,F,46,
Firearm,t,None (no bias),Relationship Unknown,Highway/Road/Alley/Street/Sidewalk,Murder and Nonnegligent Manslaughter,Person,f,t,01,Homicide Offenses,A    ,White,10,29,29 Years Old,Responding to Disturbance Call,Detroit Police Department,42.33564,-83.04305,I,MI8234900,DETROIT,Detroit,Michigan,626757,1761,171,620,528,3.8,4.9,2022-07-07 00:00:00,0,Not Specified,Minor Injury,2022,5,F,29,
Firearm,t,None (no bias),Victim Was Boyfriend/Girlfriend,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,Black or African American,20,46,46 Years Old,Responding to Disturbance Call,Richland County Sheriff's Office,34.029783,-80.896566,I,SC0400000,RICHLAND,Richland,South Carolina,266581,397,23,149,49,2.0,2.3,2022-07-09 00:00:00,17,Unknown,Minor Injury,2022,5,F,46,
Firearm,t,None (no bias),Relationship Unknown,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,26,26 Years Old,Responding to Disturbance Call,Grand Prairie Police Department,32.766987,-96.778424,I,TX0571200,GRAND PRAIRIE,Grand Prairie,Texas,199663,259,47,27,117,1.4,2.3,2022-07-13 00:00:00,15,Not Hispanic or Latino,Minor Injury,2022,5,F,26,
Firearm,t,None (no bias),Relationship Unknown,Field/Woods,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,43,43 Years Old,Traffic Pursuits and Stops,Smithfield Police Department,36.901418,-76.707569,I,VA0460100,SMITHFIELD,Smithfield,Virginia,8827,16,0,1,4,1.9,2.4,2022-04-24 00:00:00,0,Not Hispanic or Latino,None,2022,5,F,43,
Firearm,t,None (no bias),Victim was Otherwise Known,Parking/Drop Lot/Garage,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,26,26 Years Old,"Handling, Transporting, Custody of Prisoners",Pasquotank County Sheriff's Office,36.30086,-76.22274,I,NC0700000,PASQUOTANK,Pasquotank,North Carolina,22489,38,2,12,6,2.2,2.6,2022-11-05 00:00:00,14,Not Hispanic or Latino,None,2022,5,F,26,
Firearm,t,None (no bias),Relationship Unknown,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,25,25 Years Old,Responding to Disturbance Call,Alexandria Police Department,31.193204,-92.535953,I,LA0400100,ALEXANDRIA,Alexandria,Louisiana,44349,101,3,13,29,2.6,3.3,2022-11-15 00:00:00,11,Not Hispanic or Latino,None,2022,5,F,25,
Firearm,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,Asian,40,27,27 Years Old,All Other,Portland Police Department,45.515236,-122.676056,I,OR0260200,PORTLAND,Portland,Oregon,630129,651,116,140,134,1.3,1.7,2022-08-16 00:00:00,20,Not Specified,None,2022,5,F,27,
Firearm,t,None (no bias),Victim Was Stranger,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,30,30 Years Old,Responding to Disturbance Call,Memphis Police Department,35.14924,-90.047455,I,TNMPD0000,MEMPHIS,Memphis,Tennessee,624944,1559,204,345,353,3.0,3.9,2022-09-30 00:00:00,19,Not Hispanic or Latino,None,2022,5,F,30,
Firearm,t,None (no bias),Victim Was Stranger,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,28,28 Years Old,Responding to Disturbance Call,Casa Grande Police Department,32.878384,-111.751495,I,AZ0110100,CASA GRANDE,Casa Grande,Arizona,61271,74,11,7,13,1.3,1.7,2022-05-05 00:00:00,1,Not Hispanic or Latino,None,2022,5,F,28,
Firearm,t,None (no bias),Victim Was Stranger,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,37,37 Years Old,Attempting Other Arrests,Stockton Police Department,37.935034,-121.272237,I,CA0390500,STOCKTON,Stockton,California,323501,339,52,40,135,1.2,1.7,2022-11-26 00:00:00,23,Not Hispanic or Latino,None,2022,5,F,37,
Firearm,t,None (no bias),Victim Was Stranger,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,32,32 Years Old,Responding to Disturbance Call,Renton Police Department,47.46636,-122.23833,I,WA0171300,RENTON,Renton,Washington,103619,102,5,14,24,1.1,1.4,2022-10-12 00:00:00,4,Not Specified,None,2022,5,F,32,
Firearm,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,43,43 Years Old,All Other,Murfreesboro Police Department,35.84415,-86.391716,I,TN0750100,MURFREESBORO,Murfreesboro,Tennessee,161810,232,12,33,49,1.6,2.0,2022-03-24 00:00:00,11,Not Hispanic or Latino,None,2022,5,F,43,
Firearm,t,None (no bias),Relationship Unknown,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,44,44 Years Old,All Other,Laurel Police Department,31.687548,-89.1341,I,MS0340200,LAUREL,Laurel,Mississippi,17066,40,5,6,15,2.7,3.9,2022-04-29 00:00:00,22,Not Hispanic or Latino,Minor Injury,2022,5,F,44,
Firearm,t,None (no bias),Victim was Otherwise Known,Drug Store/Doctor's Office/Hospital,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,31,31 Years Old,"Handling, Transporting, Custody of Prisoners",Montgomery County Police Department,39.10462,-77.18817,I,MD0160400,MONTGOMERY COUNTY PD,Montgomery County Police Department,Maryland,1030232,946,181,250,270,1.2,1.6,2022-01-25 00:00:00,0,Not Specified,Minor Injury,2022,5,F,31,
Firearm,t,None (no bias),Relationship Unknown,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,25,25 Years Old,Responding to Disturbance Call,Alexandria Police Department,31.193204,-92.535953,I,LA0400100,ALEXANDRIA,Alexandria,Louisiana,44349,101,3,13,29,2.6,3.3,2022-11-15 00:00:00,11,Not Hispanic or Latino,None,2022,5,F,25,
Firearm,t,None (no bias),Victim Was Stranger,Other/Unknown,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,Black or African American,20,29,29 Years Old,Burglaries in Progress or Pursuing Burglary Suspects,Brockton Police Department,42.085533,-71.01567,I,MA0120300,BROCKTON,Brockton,Massachusetts,110084,170,8,23,23,1.8,2.0,2022-12-01 00:00:00,16,Not Hispanic or Latino,None,2022,5,F,29,
Firearm,t,None (no bias),Relationship Unknown,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,44,44 Years Old,All Other,Laurel Police Department,31.687548,-89.1341,I,MS0340200,LAUREL,Laurel,Mississippi,17066,40,5,6,15,2.7,3.9,2022-04-29 00:00:00,22,Not Hispanic or Latino,Minor Injury,2022,5,F,44,
Firearm,t,None (no bias),Relationship Unknown,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,44,44 Years Old,Investigating Suspicious Persons or Circumstances,Portsmouth Police Department,36.85943,-76.356269,I,VA1200000,PORTSMOUTH,Portsmouth,Virginia,98003,129,16,31,39,1.6,2.2,2022-02-05 00:00:00,20,Not Hispanic or Latino,None,2022,5,F,44,
Firearm,t,None (no bias),Victim was Otherwise Known,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,29,29 Years Old,Handling Persons with Mental Illness,Robertson County Sheriff's Office,36.508728,-86.88022,I,TN0740000,ROBERTSON,Robertson,Tennessee,34466,61,34,5,36,1.9,3.9,2022-05-17 00:00:00,22,Not Hispanic or Latino,None,2022,5,F,29,
Firearm,t,None (no bias),Relationship Unknown,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,45,45 Years Old,Investigating Suspicious Persons or Circumstances,Portsmouth Police Department,36.85943,-76.356269,I,VA1200000,PORTSMOUTH,Portsmouth,Virginia,98003,129,16,31,39,1.6,2.2,2022-02-05 00:00:00,20,Not Hispanic or Latino,None,2022,5,F,45,
Firearm,t,None (no bias),Victim Was Stranger,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,25,25 Years Old,All Other,Tempe Police Department,33.346541,-112.495534,I,AZ0072900,TEMPE,Tempe,Arizona,187473,289,42,54,82,1.8,2.5,2022-05-31 00:00:00,12,Unknown,None,2022,5,F,25,
Firearm,t,None (no bias),Relationship Unknown,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,27,27 Years Old,Traffic Pursuits and Stops,Harris County Sheriff's Office,29.761494,-95.3576,I,TX1010000,HARRIS,Harris,Texas,2029908,1865,1162,395,1215,1.1,2.3,2022-08-13 00:00:00,23,Hispanic or Latino,None,2022,5,F,27,
Firearm,t,None (no bias),Victim Was Stranger,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,28,28 Years Old,Responding to Disturbance Call,Garden City Police Department,31.980523,-81.08519,I,GA0250200,GARDEN CITY,Garden City,Georgia,10248,33,0,3,4,3.5,3.9,2022-06-06 00:00:00,12,Not Specified,None,2022,5,F,28,
Firearm,t,None (no bias),Victim Was Stranger,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,28,28 Years Old,Responding to Disturbance Call,Garden City Police Department,31.980523,-81.08519,I,GA0250200,GARDEN CITY,Garden City,Georgia,10248,33,0,3,4,3.5,3.9,2022-06-06 00:00:00,12,Not Specified,None,2022,5,F,28,
Firearm,t,None (no bias),Victim was Otherwise Known,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,43,43 Years Old,Traffic Pursuits and Stops,Milwaukee Police Department,43.04385,-87.90265,I,WIMPD0000,MILWAUKEE,Milwaukee,Wisconsin,561743,1334,0,259,0,2.8,2.8,2022-09-02 00:00:00,23,Not Hispanic or Latino,None,2022,5,F,43,
Firearm,t,None (no bias),Victim Was Stranger,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,Black or African American,20,50,50 Years Old,Attempting Other Arrests,Ferguson Police Department,38.640702,-90.445954,I,MO0952800,FERGUSON,Ferguson,Missouri,18178,24,2,8,8,1.8,2.3,2022-04-28 00:00:00,18,Not Hispanic or Latino,Minor Injury,2022,5,F,49,52
Firearm,t,None (no bias),Victim Was Stranger,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,Black or African American,20,50,50 Years Old,Attempting Other Arrests,Ferguson Police Department,38.640702,-90.445954,I,MO0952800,FERGUSON,Ferguson,Missouri,18178,24,2,8,8,1.8,2.3,2022-04-28 00:00:00,18,Not Hispanic or Latino,Minor Injury,2022,5,F,49,52
Firearm,t,None (no bias),Victim Was Stranger,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,42,42 Years Old,"Handling, Transporting, Custody of Prisoners",Indianapolis Police Department,39.76786,-86.15264,I,INIPD0000,INDIANAPOLIS,Indianapolis,Indiana,886455,1735,143,287,348,2.3,2.8,2022-07-19 00:00:00,7,Not Hispanic or Latino,None,2022,5,F,42,
Firearm,t,None (no bias),Victim Was Stranger,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,42,42 Years Old,"Handling, Transporting, Custody of Prisoners",Indianapolis Police Department,39.76786,-86.15264,I,INIPD0000,INDIANAPOLIS,Indianapolis,Indiana,886455,1735,143,287,348,2.3,2.8,2022-07-19 00:00:00,7,Not Hispanic or Latino,None,2022,5,F,42,
Firearm,t,None (no bias),Victim Was Stranger,Parking/Drop Lot/Garage,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,25,25 Years Old,Traffic Pursuits and Stops,Oklahoma City Police Department,35.468613,-97.524315,I,OK0550600,OKLAHOMA CITY,Oklahoma City,Oklahoma,692726,961,70,128,216,1.6,2.0,2022-10-18 00:00:00,14,Not Specified,None,2022,5,F,25,
Firearm,t,None (no bias),Victim Was Stranger,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,35,35 Years Old,All Other,St. Charles County Police Department,,,I,MO0922400,ST. CHARLES COUNTY PD,St. Charles County Police Department,Missouri,118094,130,10,14,26,1.2,1.5,2022-10-05 00:00:00,4,Not Hispanic or Latino,Minor Injury,2022,5,F,35,
Firearm,t,None (no bias),,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,31,31 Years Old,All Other,Stockton Police Department,37.935034,-121.272237,I,CA0390500,STOCKTON,Stockton,California,323501,339,52,40,135,1.2,1.7,2022-03-12 00:00:00,22,Not Hispanic or Latino,None,2022,5,F,31,
Firearm,t,None (no bias),Relationship Unknown,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,29,29 Years Old,Traffic Pursuits and Stops,Logan County Sheriff's Office,35.914151,-97.450764,I,OK0420000,LOGAN,Logan,Oklahoma,37553,29,10,6,10,0.9,1.5,2022-06-16 00:00:00,3,Not Specified,None,2022,5,F,29,
Firearm,t,None (no bias),Relationship Unknown,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,29,29 Years Old,Traffic Pursuits and Stops,Logan County Sheriff's Office,35.914151,-97.450764,I,OK0420000,LOGAN,Logan,Oklahoma,37553,29,10,6,10,0.9,1.5,2022-06-16 00:00:00,3,Not Specified,None,2022,5,F,29,
