weapon_name,shr_flag,bias_desc,relationship_name,location_name,offense_name,crime_against,ct_flag,hc_flag,hc_code,offense_category_name,offense_group,race_desc,sort_order,age_code,age_name,activity_type_name,agency_name,latitude,longitude,reporting_type,ori,ucr_agency_name,pub_agency_name,state_name,population,male_officer,male_civilian,female_officer,female_civilian,officer_rate,employee_rate,incident_date,incident_hour,ethnicity_name,injury_name,data_year,victim_type_id,sex_code,age_range_low_num,age_range_high_num
Firearm,t,None (no bias),Relationship Unknown,Department/Discount Store,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,28,28 Years Old,Responding to Disturbance Call,Westminster Police Department,33.75929,-117.986336,I,CA0302400,WESTMINSTER,Westminster,California,88710,80,2,13,39,1.0,1.5,2023-02-23 00:00:00,15,Hispanic or Latino,None,2023,5,F,28,
Firearm,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,30,30 Years Old,All Other,Rutherford County Sheriff's Office,35.83635,-86.409584,I,TN0750000,RUTHERFORD,Rutherford,Tennessee,104616,232,184,25,98,2.5,5.2,2023-04-19 00:00:00,17,Not Hispanic or Latino,None,2023,5,F,30,
Firearm,t,None (no bias),Relationship Unknown,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,31,31 Years Old,Attempting Other Arrests,Gainesville Police Department,29.67574,-82.357221,I,FL0010100,GAINESVILLE,Gainesville,Florida,146744,179,35,46,51,1.5,2.1,2023-04-16 00:00:00,19,Not Hispanic or Latino,None,2023,5,F,31,
Firearm,t,None (no bias),Victim Was Acquaintance,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,25,25 Years Old,Responding to Disturbance Call,Burlington Police Department,40.811058,-91.10232,I,IA0290100,BURLINGTON,Burlington,Iowa,23455,34,1,6,5,1.7,2.0,2023-01-21 00:00:00,22,Unknown,None,2023,5,F,20,30
Firearm,t,None (no bias),Victim Was Stranger,Convenience Store,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,Black or African American,20,25,25 Years Old,Investigating Suspicious Persons or Circumstances,Memphis Police Department,35.14924,-90.047455,I,TNMPD0000,MEMPHIS,Memphis,Tennessee,616061,1553,163,392,334,3.2,4.0,2023-05-27 00:00:00,12,Not Hispanic or Latino,None,2023,5,F,25,
Firearm,t,None (no bias),Victim Was Stranger,Parking/Drop Lot/Garage,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,28,28 Years Old,Investigating Suspicious Persons or Circumstances,St. Louis Police Department,38.625248,-90.19926,I,MOSPD0000,ST. LOUIS,St. Louis,Missouri,280108,779,134,147,239,3.3,4.6,2023-01-21 00:00:00,22,Not Hispanic or Latino,None,2023,5,F,28,
Firearm,t,None (no bias),Victim Was Stranger,Parking/Drop Lot/Garage,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,28,28 Years Old,Investigating Suspicious Persons or Circumstances,St. Louis Police Department,38.625248,-90.19926,I,MOSPD0000,ST. LOUIS,St. Louis,Missouri,280108,779,134,147,239,3.3,4.6,2023-01-21 00:00:00,22,Not Hispanic or Latino,None,2023,5,F,28,
Firearm,t,None (no bias),Victim Was Stranger,Parking/Drop Lot/Garage,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,29,29 Years Old,Burglaries in Progress or Pursuing Burglary Suspects,Sparks Police Department,39.53786,-119.76551,I,NV0160200,SPARKS,Sparks,Nevada,109403,114,15,14,43,1.2,1.7,2023-04-06 00:00:00,20,Not Hispanic or Latino,None,2023,5,F,25,34
Firearm,t,None (no bias),Victim Was Stranger,Parking/Drop Lot/Garage,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,29,29 Years Old,Burglaries in Progress or Pursuing Burglary Suspects,Sparks Police Department,39.53786,-119.76551,I,NV0160200,SPARKS,Sparks,Nevada,109403,114,15,14,43,1.2,1.7,2023-04-06 00:00:00,20,Not Hispanic or Latino,None,2023,5,F,25,34
Firearm,t,None (no bias),Victim Was Stranger,Parking/Drop Lot/Garage,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,29,29 Years Old,Burglaries in Progress or Pursuing Burglary Suspects,Sparks Police Department,39.53786,-119.76551,I,NV0160200,SPARKS,Sparks,Nevada,109403,114,15,14,43,1.2,1.7,2023-04-06 00:00:00,20,Not Hispanic or Latino,None,2023,5,F,25,34
Firearm,t,None (no bias),Victim Was Stranger,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,Black or African American,20,29,29 Years Old,Responding to Disturbance Call,Baton Rouge Police Department,30.544002,-91.093174,I,LA0170200,BATON ROUGE,Baton Rouge,Louisiana,219086,511,10,63,60,2.6,2.9,2023-08-02 00:00:00,10,Not Hispanic or Latino,Minor Injury,2023,5,F,29,
Firearm,t,None (no bias),Relationship Unknown,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,31,31 Years Old,Attempting Other Arrests,Gainesville Police Department,29.67574,-82.357221,I,FL0010100,GAINESVILLE,Gainesville,Florida,146744,179,35,46,51,1.5,2.1,2023-04-16 00:00:00,19,Not Hispanic or Latino,None,2023,5,F,31,
Firearm,t,None (no bias),Relationship Unknown,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,31,31 Years Old,Attempting Other Arrests,Gainesville Police Department,29.67574,-82.357221,I,FL0010100,GAINESVILLE,Gainesville,Florida,146744,179,35,46,51,1.5,2.1,2023-04-16 00:00:00,19,Not Hispanic or Latino,None,2023,5,F,31,
Firearm,t,None (no bias),Victim Was Stranger,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,Black or African American,20,25,25 Years Old,Investigating Suspicious Persons or Circumstances,Sacramento County Sheriff's Office,38.450011,-121.340441,I,CA0340000,SACRAMENTO,Sacramento,California,604738,1122,253,208,430,2.2,3.3,2023-03-29 00:00:00,21,Not Hispanic or Latino,None,2023,5,F,22,29
Firearm,t,None (no bias),Relationship Unknown,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,31,31 Years Old,Responding to Disturbance Call,Harris County Sheriff's Office,29.761494,-95.3576,I,TX1010000,HARRIS,Harris,Texas,2057899,1800,1105,396,1225,1.1,2.2,2023-08-12 00:00:00,2,Hispanic or Latino,None,2023,5,F,31,
Firearm,t,None (no bias),Relationship Unknown,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,31,31 Years Old,Attempting Other Arrests,Gainesville Police Department,29.67574,-82.357221,I,FL0010100,GAINESVILLE,Gainesville,Florida,146744,179,35,46,51,1.5,2.1,2023-04-16 00:00:00,19,Not Hispanic or Latino,None,2023,5,F,31,
Firearm,t,None (no bias),Victim Was Stranger,Parking/Drop Lot/Garage,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,23,23 Years Old,All Other,Chapel Hill Police Department,35.92805,-79.05418,I,NC0680100,CHAPEL HILL,Chapel Hill,North Carolina,65066,79,10,11,18,1.4,1.8,2023-05-08 00:00:00,6,Not Hispanic or Latino,None,2023,5,F,23,
Firearm,t,None (no bias),Victim Was Stranger,Parking/Drop Lot/Garage,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,31,31 Years Old,Responding to Disturbance Call,Ogden Police Department,41.227345,-111.97592,I,UT0290100,OGDEN,Ogden,Utah,86593,129,12,13,25,1.6,2.1,2023-06-06 00:00:00,15,Not Hispanic or Latino,None,2023,5,F,31,
Firearm,t,None (no bias),Relationship Unknown,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,26,26 Years Old,Investigating Suspicious Persons or Circumstances,Billings Police Department,45.936987,-108.276656,I,MT0560100,BILLINGS,Billings,Montana,121365,143,16,15,25,1.3,1.6,2023-01-21 00:00:00,7,Not Hispanic or Latino,None,2023,5,F,26,
Firearm,t,None (no bias),Relationship Unknown,Parking/Drop Lot/Garage,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,28,28 Years Old,Investigating Suspicious Persons or Circumstances,St. Louis Police Department,38.625248,-90.19926,I,MOSPD0000,ST. LOUIS,St. Louis,Missouri,280108,779,134,147,239,3.3,4.6,2023-01-21 00:00:00,22,Not Hispanic or Latino,None,2023,5,F,28,
Firearm,t,None (no bias),Victim Was Stranger,Specialty Store,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,31,31 Years Old,Investigating Suspicious Persons or Circumstances,Las Vegas Metropolitan Police Department Police Department,36.17203,-115.14022,I,NV0020100,LAS VEGAS METRO PD,Las Vegas Metropolitan Police Department,Nevada,1670226,2807,1116,342,1631,1.9,3.5,2023-05-09 00:00:00,19,Hispanic or Latino,None,2023,5,F,31,
Firearm,t,None (no bias),,Other/Unknown,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,Black or African American,20,29,29 Years Old,All Other,Memphis Police Department,35.14924,-90.047455,I,TNMPD0000,MEMPHIS,Memphis,Tennessee,616061,1553,163,392,334,3.2,4.0,2023-12-30 00:00:00,22,Not Hispanic or Latino,None,2023,5,F,29,
Firearm,t,None (no bias),Victim Was Stranger,Parking/Drop Lot/Garage,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,23,23 Years Old,All Other,Chapel Hill Police Department,35.92805,-79.05418,I,NC0680100,CHAPEL HILL,Chapel Hill,North Carolina,65066,79,10,11,18,1.4,1.8,2023-05-08 00:00:00,6,Not Hispanic or Latino,None,2023,5,F,23,
Firearm,t,None (no bias),Victim Was Stranger,Church/Synagogue/Temple/Mosque,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,41,41 Years Old,Handling Persons with Mental Illness,Boise Police Department,43.60671,-116.26885,I,ID0010100,BOISE,Boise,Idaho,236949,266,18,29,69,1.2,1.6,2023-01-06 00:00:00,16,Not Hispanic or Latino,None,2023,5,F,41,
Firearm,t,None (no bias),Relationship Unknown,Department/Discount Store,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,28,28 Years Old,Responding to Disturbance Call,Westminster Police Department,33.75929,-117.986336,I,CA0302400,WESTMINSTER,Westminster,California,88710,80,2,13,39,1.0,1.5,2023-02-23 00:00:00,15,Hispanic or Latino,None,2023,5,F,28,
Firearm,t,None (no bias),Victim Was Stranger,Convenience Store,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,32,32 Years Old,Investigating Suspicious Persons or Circumstances,Fort Collins Police Department,40.58892,-105.08077,I,CO0350300,FORT COLLINS,Fort Collins,Colorado,168886,191,35,29,76,1.3,2.0,2023-10-07 00:00:00,23,Not Hispanic or Latino,None,2023,5,F,32,
Firearm,t,None (no bias),Victim was Otherwise Known,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,32,32 Years Old,Responding to Disturbance Call,McMinn County Sheriff's Office,35.424471,-84.619962,I,TN0540000,MCMINN,McMinn,Tennessee,34372,31,37,5,5,1.0,2.3,2023-06-04 00:00:00,19,Not Hispanic or Latino,None,2023,5,F,30,35
Firearm,t,None (no bias),Victim Was Stranger,Convenience Store,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,Black or African American,20,31,31 Years Old,Responding to Disturbance Call,Memphis Police Department,35.14924,-90.047455,I,TNMPD0000,MEMPHIS,Memphis,Tennessee,616061,1553,163,392,334,3.2,4.0,2023-05-27 00:00:00,12,Not Hispanic or Latino,None,2023,5,F,31,
Firearm,t,None (no bias),Relationship Unknown,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,18,18 Years Old,All Other,Detroit Police Department,42.33564,-83.04305,I,MI8234900,DETROIT,Detroit,Michigan,615501,1839,184,626,495,4.0,5.1,2023-06-25 00:00:00,13,Not Specified,None,2023,5,F,18,
Firearm,t,None (no bias),Victim was Otherwise Known,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,25,25 Years Old,All Other,Jefferson Parish Sheriff's Office,29.677888,-90.100494,I,LA0260000,JEFFERSON,Jefferson,Louisiana,321980,639,136,234,310,2.7,4.1,2023-06-04 00:00:00,21,Not Hispanic or Latino,None,2023,5,F,20,30
Firearm,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,27,27 Years Old,Traffic Pursuits and Stops,Franklin Police Department,36.740947,-86.581747,I,KY1070100,FRANKLIN,Franklin,Kentucky,10417,22,0,2,1,2.3,2.4,2023-10-07 00:00:00,0,Not Hispanic or Latino,None,2023,5,F,27,
Firearm,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Murder and Nonnegligent Manslaughter,Person,f,t,01,Homicide Offenses,A    ,White,10,58,58 Years Old,Investigating Suspicious Persons or Circumstances,Farmington Police Department,36.73906,-108.215805,I,NM0240200,FARMINGTON,Farmington,New Mexico,45939,93,15,16,29,2.4,3.3,2023-05-15 00:00:00,10,Not Hispanic or Latino,Minor Injury,2023,5,F,18,99
Firearm,t,None (no bias),Victim was Otherwise Known,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,35,35 Years Old,Responding to Disturbance Call,Memphis Police Department,35.14924,-90.047455,I,TNMPD0000,MEMPHIS,Memphis,Tennessee,616061,1553,163,392,334,3.2,4.0,2023-09-03 00:00:00,16,Not Hispanic or Latino,Minor Injury,2023,5,F,35,
Firearm,t,None (no bias),Victim Was Stranger,Parking/Drop Lot/Garage,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,23,23 Years Old,All Other,Chapel Hill Police Department,35.92805,-79.05418,I,NC0680100,CHAPEL HILL,Chapel Hill,North Carolina,65066,79,10,11,18,1.4,1.8,2023-05-08 00:00:00,6,Not Hispanic or Latino,None,2023,5,F,23,
Firearm,t,None (no bias),Victim Was Stranger,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,Black or African American,20,27,27 Years Old,Responding to Disturbance Call,Chattanooga Police Department,35.159186,-85.202296,I,TN0330100,CHATTANOOGA,Chattanooga,Tennessee,185370,400,27,53,78,2.4,3.0,2023-09-02 00:00:00,23,Not Hispanic or Latino,None,2023,5,F,27,
Firearm,t,None (no bias),Victim was Otherwise Known,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,35,35 Years Old,Attempting Other Arrests,Gastonia Police Department,35.293344,-81.177256,I,NC0360600,GASTONIA,Gastonia,North Carolina,83739,133,6,22,21,1.9,2.2,2023-05-28 00:00:00,7,Not Hispanic or Latino,Minor Injury,2023,5,F,21,50
Firearm,t,None (no bias),,Government/Public Building,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,Black or African American,20,24,24 Years Old,Investigating Suspicious Persons or Circumstances,Memphis Police Department,35.14924,-90.047455,I,TNMPD0000,MEMPHIS,Memphis,Tennessee,616061,1553,163,392,334,3.2,4.0,2023-03-13 00:00:00,19,Not Hispanic or Latino,None,2023,5,F,24,
Firearm,t,None (no bias),Relationship Unknown,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,26,26 Years Old,Investigating Suspicious Persons or Circumstances,Billings Police Department,45.936987,-108.276656,I,MT0560100,BILLINGS,Billings,Montana,121365,143,16,15,25,1.3,1.6,2023-01-21 00:00:00,7,Not Hispanic or Latino,None,2023,5,F,26,
Firearm,t,None (no bias),Victim Was Stranger,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,26,26 Years Old,Responding to Disturbance Call,Fayetteville Police Department,36.06085,-94.15727,I,AR0720100,FAYETTEVILLE,Fayetteville,Arkansas,101624,114,14,18,35,1.3,1.8,2023-03-28 00:00:00,14,Not Specified,Minor Injury,2023,5,F,26,
Firearm,t,None (no bias),Relationship Unknown,Field/Woods,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,29,29 Years Old,"Handling, Transporting, Custody of Prisoners",Bernalillo County Sheriff's Office,35.054002,-106.669064,I,NM0010000,BERNALILLO,Bernalillo,New Mexico,112304,246,36,43,43,2.6,3.3,2023-05-12 00:00:00,9,Hispanic or Latino,None,2023,5,F,29,
Firearm,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,30,30 Years Old,Investigating Suspicious Persons or Circumstances,Baltimore Police Department,39.32253,-76.62148,I,MDBPD0000,BALTIMORE,Baltimore,Maryland,565192,1710,112,337,362,3.6,4.5,2023-11-07 00:00:00,12,Not Hispanic or Latino,None,2023,5,F,30,
Firearm,t,None (no bias),Victim Was Stranger,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,Black or African American,20,32,32 Years Old,Responding to Disturbance Call,Memphis Police Department,35.14924,-90.047455,I,TNMPD0000,MEMPHIS,Memphis,Tennessee,616061,1553,163,392,334,3.2,4.0,2023-08-20 00:00:00,7,Not Hispanic or Latino,None,2023,5,F,32,
Firearm,t,None (no bias),Victim Was Stranger,Hotel/Motel/Etc.,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,58,58 Years Old,"Handling, Transporting, Custody of Prisoners",Farmington Police Department,36.73906,-108.215805,I,NM0240200,FARMINGTON,Farmington,New Mexico,45939,93,15,16,29,2.4,3.3,2023-08-03 00:00:00,17,Not Specified,None,2023,5,F,17,99
Firearm,t,None (no bias),Victim Was Stranger,Government/Public Building,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,Unknown,98,27,27 Years Old,All Other,Euclid Police Department,41.600502,-81.52682,I,OH0181800,EUCLID,Euclid,Ohio,48170,93,2,7,12,2.1,2.4,2023-11-30 00:00:00,23,Not Specified,None,2023,5,F,27,
Firearm,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,32,32 Years Old,Attempting Other Arrests,Merced County Sheriff's Office,37.307518,-120.48352,I,CA0240000,MERCED,Merced,California,93942,171,34,33,32,2.2,2.9,2023-04-29 00:00:00,13,Hispanic or Latino,Other Major Injury,2023,5,F,32,
Firearm,t,None (no bias),Victim Was Stranger,Hotel/Motel/Etc.,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,58,58 Years Old,"Handling, Transporting, Custody of Prisoners",Farmington Police Department,36.73906,-108.215805,I,NM0240200,FARMINGTON,Farmington,New Mexico,45939,93,15,16,29,2.4,3.3,2023-08-03 00:00:00,17,Not Specified,None,2023,5,F,17,99
Firearm,t,None (no bias),Relationship Unknown,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,47,47 Years Old,"Handling, Transporting, Custody of Prisoners",Denver Police Department,39.737377,-104.99167,I,CODPD0000,DENVER,Denver,Colorado,712222,1264,137,244,190,2.1,2.6,2023-07-04 00:00:00,16,Not Hispanic or Latino,None,2023,5,F,47,
Firearm,t,None (no bias),Victim Was Stranger,Hotel/Motel/Etc.,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,58,58 Years Old,"Handling, Transporting, Custody of Prisoners",Farmington Police Department,36.73906,-108.215805,I,NM0240200,FARMINGTON,Farmington,New Mexico,45939,93,15,16,29,2.4,3.3,2023-08-03 00:00:00,17,Not Specified,None,2023,5,F,17,99
Firearm,t,None (no bias),Victim Was Stranger,Hotel/Motel/Etc.,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,58,58 Years Old,"Handling, Transporting, Custody of Prisoners",Farmington Police Department,36.73906,-108.215805,I,NM0240200,FARMINGTON,Farmington,New Mexico,45939,93,15,16,29,2.4,3.3,2023-08-03 00:00:00,17,Not Specified,None,2023,5,F,17,99
Firearm,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,32,32 Years Old,Attempting Other Arrests,Merced County Sheriff's Office,37.307518,-120.48352,I,CA0240000,MERCED,Merced,California,93942,171,34,33,32,2.2,2.9,2023-04-29 00:00:00,13,Hispanic or Latino,Other Major Injury,2023,5,F,32,
Firearm,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,32,32 Years Old,Attempting Other Arrests,Merced County Sheriff's Office,37.307518,-120.48352,I,CA0240000,MERCED,Merced,California,93942,171,34,33,32,2.2,2.9,2023-04-29 00:00:00,13,Hispanic or Latino,Other Major Injury,2023,5,F,32,
Firearm,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,32,32 Years Old,Attempting Other Arrests,Merced County Sheriff's Office,37.307518,-120.48352,I,CA0240000,MERCED,Merced,California,93942,171,34,33,32,2.2,2.9,2023-04-29 00:00:00,13,Hispanic or Latino,Other Major Injury,2023,5,F,32,
Firearm,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,32,32 Years Old,Attempting Other Arrests,Merced County Sheriff's Office,37.307518,-120.48352,I,CA0240000,MERCED,Merced,California,93942,171,34,33,32,2.2,2.9,2023-04-29 00:00:00,13,Hispanic or Latino,Other Major Injury,2023,5,F,32,
Firearm,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,28,28 Years Old,Responding to Disturbance Call,Worcester Police Department,42.27213,-71.79874,I,MA0146000,WORCESTER,Worcester,Massachusetts,206145,416,13,31,44,2.2,2.4,2023-05-31 00:00:00,18,Not Hispanic or Latino,None,2023,5,F,28,
Firearm,t,None (no bias),Victim Was Stranger,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,36,36 Years Old,"Handling, Transporting, Custody of Prisoners",Denver Police Department,39.737377,-104.99167,I,CODPD0000,DENVER,Denver,Colorado,712222,1264,137,244,190,2.1,2.6,2023-11-05 00:00:00,16,Not Hispanic or Latino,Possible Internal Injury,2023,5,F,36,
Firearm,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,28,28 Years Old,Responding to Disturbance Call,Worcester Police Department,42.27213,-71.79874,I,MA0146000,WORCESTER,Worcester,Massachusetts,206145,416,13,31,44,2.2,2.4,2023-05-31 00:00:00,18,Not Hispanic or Latino,None,2023,5,F,28,
Firearm,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,29,29 Years Old,Traffic Pursuits and Stops,Newark Police Department,39.575915,-75.644132,I,DE0020500,NEWARK,Newark,Delaware,30379,61,9,3,11,2.1,2.8,2023-10-10 00:00:00,10,Not Hispanic or Latino,None,2023,5,F,29,
Firearm,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,29,29 Years Old,Traffic Pursuits and Stops,Newark Police Department,39.575915,-75.644132,I,DE0020500,NEWARK,Newark,Delaware,30379,61,9,3,11,2.1,2.8,2023-10-10 00:00:00,10,Not Hispanic or Latino,None,2023,5,F,29,
Firearm,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,28,28 Years Old,Responding to Disturbance Call,Worcester Police Department,42.27213,-71.79874,I,MA0146000,WORCESTER,Worcester,Massachusetts,206145,416,13,31,44,2.2,2.4,2023-05-31 00:00:00,18,Not Hispanic or Latino,None,2023,5,F,28,
Firearm,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,32,32 Years Old,Attempting Other Arrests,Merced County Sheriff's Office,37.307518,-120.48352,I,CA0240000,MERCED,Merced,California,93942,171,34,33,32,2.2,2.9,2023-04-29 00:00:00,13,Hispanic or Latino,Other Major Injury,2023,5,F,32,
Firearm,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,32,32 Years Old,Attempting Other Arrests,Merced County Sheriff's Office,37.307518,-120.48352,I,CA0240000,MERCED,Merced,California,93942,171,34,33,32,2.2,2.9,2023-04-29 00:00:00,13,Hispanic or Latino,Other Major Injury,2023,5,F,32,
Firearm,t,None (no bias),Relationship Unknown,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,30,30 Years Old,Responding to Disturbance Call,Garfield Heights Police Department,41.41168,-81.60218,I,OH0182000,GARFIELD HEIGHTS,Garfield Heights,Ohio,28878,,,,,,,2023-10-16 00:00:00,11,Not Specified,None,2023,5,F,30,
Firearm,t,None (no bias),Victim was Otherwise Known,School-Elementary/Secondary,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,46,46 Years Old,All Other,Harris County Sheriff's Office,29.761494,-95.3576,I,TX1010000,HARRIS,Harris,Texas,2057899,1800,1105,396,1225,1.1,2.2,2023-11-08 00:00:00,8,Not Hispanic or Latino,None,2023,5,F,46,
Firearm,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,28,28 Years Old,Responding to Disturbance Call,Worcester Police Department,42.27213,-71.79874,I,MA0146000,WORCESTER,Worcester,Massachusetts,206145,416,13,31,44,2.2,2.4,2023-05-31 00:00:00,18,Not Hispanic or Latino,None,2023,5,F,28,
Firearm,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,27,27 Years Old,Handling Persons with Mental Illness,Milford Police Department,42.311693,-71.940282,I,MA0142800,MILFORD,Milford,Massachusetts,30233,46,5,4,4,1.7,2.0,2023-07-28 00:00:00,18,Not Hispanic or Latino,None,2023,5,F,27,
Firearm,t,None (no bias),Relationship Unknown,Park/Playground,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,32,32 Years Old,Responding to Disturbance Call,Reno Police Department,40.703311,-119.710315,I,NV0160100,RENO,Reno,Nevada,277792,306,12,52,70,1.3,1.6,2023-09-11 00:00:00,23,Not Hispanic or Latino,None,2023,5,F,30,35
Firearm,t,None (no bias),,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,Black or African American,20,25,25 Years Old,Responding to Disturbance Call,Detroit Police Department,42.33564,-83.04305,I,MI8234900,DETROIT,Detroit,Michigan,615501,1839,184,626,495,4.0,5.1,2023-04-06 00:00:00,20,Not Specified,None,2023,5,F,25,
Firearm,t,None (no bias),Victim Was Stranger,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,24,24 Years Old,Investigating Suspicious Persons or Circumstances,Coon Rapids Police Department,45.172855,-93.30436,I,MN0020500,COON RAPIDS,Coon Rapids,Minnesota,62391,52,3,15,8,1.1,1.3,2023-12-06 00:00:00,19,Not Hispanic or Latino,None,2023,5,F,24,
