weapon_name,shr_flag,bias_desc,relationship_name,location_name,offense_name,crime_against,ct_flag,hc_flag,hc_code,offense_category_name,offense_group,race_desc,sort_order,age_code,age_name,activity_type_name,reporting_type,ucr_agency_name,pub_agency_name,state_name,population,male_officer,male_civilian,female_officer,female_civilian,officer_rate,employee_rate,incident_date,incident_hour,ethnicity_name,injury_name,data_year,victim_type_id,sex_code,age_range_low_num,age_range_high_num
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,30,30 Years Old,Investigating Suspicious Persons or Circumstances,I,AMARILLO,Amarillo,Texas,203039,312,21,39,61,1.7,2.1,2024-03-21 00:00:00,17,Hispanic or Latino,Minor Injury,2024,5,F,30,
Personal Weapons,t,None (no bias),Victim Was Stranger,Drug Store/Doctor's Office/Hospital,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,28,28 Years Old,All Other,I,UNIV OF OK: HEALTH SC CT,University of Oklahoma:,Oklahoma,0,37,11,5,11,0,0,2024-07-16 00:00:00,10,Not Specified,None,2024,5,F,28,
Poison,t,None (no bias),Victim Was Stranger,Government/Public Building,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,Black or African American,20,31,31 Years Old,Investigating Suspicious Persons or Circumstances,I,SMYRNA,Smyrna,Georgia,56700,74,12,16,39,1.6,2.5,2024-02-06 00:00:00,14,Not Hispanic or Latino,Other Major Injury,2024,5,F,31,
Personal Weapons,t,None (no bias),Relationship Unknown,Convenience Store,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,27,27 Years Old,Attempting Other Arrests,I,SAN JUAN,San Juan,New Mexico,61822,78,10,8,21,1.4,1.9,2024-06-02 00:00:00,14,Not Hispanic or Latino,Minor Injury,2024,5,F,27,
Personal Weapons,t,None (no bias),Relationship Unknown,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,28,28 Years Old,All Other,I,SAN RAMON,San Ramon,California,84452,58,4,11,10,0.8,1.0,2024-02-08 00:00:00,0,Hispanic or Latino,None,2024,5,F,28,
Other,t,None (no bias),Victim was Otherwise Known,Jail/Prison/Penitentiary/Corrections Facility,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,25,25 Years Old,All Other,I,FRANKLIN,Franklin,Washington,15773,26,32,4,25,1.9,5.5,2024-05-28 00:00:00,21,Not Specified,None,2024,5,F,25,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,32,32 Years Old,Responding to Disturbance Call,I,JACKSONVILLE SHERIFF'S OFFICE,Jacksonville Sheriff's Office,Florida,1017014,1578,705,290,577,1.8,3.1,2024-01-20 00:00:00,0,Unknown,None,2024,5,F,32,
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,35,35 Years Old,"Handling, Transporting, Custody of Prisoners",I,TACOMA,Tacoma,Washington,223980,279,8,64,38,1.5,1.7,2024-03-14 00:00:00,6,Hispanic or Latino,Other Major Injury,2024,5,F,35,
Motor Vehicle/Vessel,f,None (no bias),Relationship Unknown,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,Unknown,98,64,64 Years Old,Attempting Other Arrests,I,VISALIA,Visalia,California,146090,135,14,17,58,1.0,1.5,2024-08-03 00:00:00,0,Not Specified,None,2024,5,F,30,98
Motor Vehicle/Vessel,f,None (no bias),Relationship Unknown,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,Unknown,98,64,64 Years Old,Attempting Other Arrests,I,VISALIA,Visalia,California,146090,135,14,17,58,1.0,1.5,2024-08-03 00:00:00,0,Not Specified,None,2024,5,F,30,98
Motor Vehicle/Vessel,f,None (no bias),Relationship Unknown,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,Unknown,98,64,64 Years Old,Attempting Other Arrests,I,VISALIA,Visalia,California,146090,135,14,17,58,1.0,1.5,2024-08-03 00:00:00,0,Not Specified,None,2024,5,F,30,98
Motor Vehicle/Vessel,f,None (no bias),Relationship Unknown,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,Unknown,98,64,64 Years Old,Attempting Other Arrests,I,VISALIA,Visalia,California,146090,135,14,17,58,1.0,1.5,2024-08-03 00:00:00,0,Not Specified,None,2024,5,F,30,98
Personal Weapons,t,None (no bias),Victim Was Stranger,Drug Store/Doctor's Office/Hospital,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,30,30 Years Old,Responding to Disturbance Call,I,HENDERSONVILLE,Hendersonville,Tennessee,64126,118,5,11,11,2.0,2.3,2024-06-16 00:00:00,16,Not Hispanic or Latino,Minor Injury,2024,5,F,25,35
Personal Weapons,t,None (no bias),Relationship Unknown,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,50,50 Years Old,Attempting Other Arrests,I,CHULA VISTA,Chula Vista,California,273843,231,21,50,79,1.0,1.4,2024-11-08 00:00:00,21,Not Hispanic or Latino,Minor Injury,2024,5,F,21,80
Personal Weapons,t,None (no bias),Relationship Unknown,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,50,50 Years Old,Attempting Other Arrests,I,CHULA VISTA,Chula Vista,California,273843,231,21,50,79,1.0,1.4,2024-11-08 00:00:00,21,Not Hispanic or Latino,Minor Injury,2024,5,F,21,80
Personal Weapons,t,None (no bias),Relationship Unknown,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,50,50 Years Old,Attempting Other Arrests,I,CHULA VISTA,Chula Vista,California,273843,231,21,50,79,1.0,1.4,2024-11-08 00:00:00,21,Not Hispanic or Latino,Minor Injury,2024,5,F,21,80
Personal Weapons,t,None (no bias),Relationship Unknown,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,50,50 Years Old,Attempting Other Arrests,I,CHULA VISTA,Chula Vista,California,273843,231,21,50,79,1.0,1.4,2024-11-08 00:00:00,21,Not Hispanic or Latino,Minor Injury,2024,5,F,21,80
Personal Weapons,t,None (no bias),Relationship Unknown,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,50,50 Years Old,Attempting Other Arrests,I,CHULA VISTA,Chula Vista,California,273843,231,21,50,79,1.0,1.4,2024-11-08 00:00:00,21,Not Hispanic or Latino,Minor Injury,2024,5,F,21,80
Personal Weapons,t,None (no bias),Relationship Unknown,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,50,50 Years Old,Attempting Other Arrests,I,CHULA VISTA,Chula Vista,California,273843,231,21,50,79,1.0,1.4,2024-11-08 00:00:00,21,Not Hispanic or Latino,Minor Injury,2024,5,F,21,80
Personal Weapons,t,None (no bias),Victim Was Stranger,Jail/Prison/Penitentiary/Corrections Facility,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,30,30 Years Old,"Handling, Transporting, Custody of Prisoners",I,HENNEPIN,Hennepin,Minnesota,15115,273,252,55,237,21.7,54.1,2024-02-27 00:00:00,21,Unknown,Minor Injury,2024,5,F,30,
Personal Weapons,t,None (no bias),Victim Was Stranger,Jail/Prison/Penitentiary/Corrections Facility,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,40,40 Years Old,"Handling, Transporting, Custody of Prisoners",I,HENNEPIN,Hennepin,Minnesota,15115,273,252,55,237,21.7,54.1,2024-02-27 00:00:00,21,Unknown,Other Major Injury,2024,5,F,40,
Personal Weapons,t,None (no bias),Relationship Unknown,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,Black or African American,20,23,23 Years Old,Traffic Pursuits and Stops,I,DETROIT,Detroit,Michigan,651171,1937,264,682,577,4.0,5.3,2024-02-23 00:00:00,22,Not Specified,Severe Laceration,2024,5,F,23,
None,f,None (no bias),Victim Was Stranger,Parking/Drop Lot/Garage,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,32,32 Years Old,Investigating Suspicious Persons or Circumstances,I,SILOAM SPRINGS,Siloam Springs,Arkansas,19985,49,5,3,11,2.6,3.4,2024-11-18 00:00:00,4,Not Hispanic or Latino,None,2024,5,F,32,
Personal Weapons,t,None (no bias),Relationship Unknown,Hotel/Motel/Etc.,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,27,27 Years Old,"Handling, Transporting, Custody of Prisoners",I,ABERDEEN,Aberdeen,South Dakota,28004,48,2,7,5,2.0,2.2,2024-05-12 00:00:00,3,Hispanic or Latino,None,2024,5,F,27,
Personal Weapons,t,None (no bias),Relationship Unknown,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,Black or African American,20,32,32 Years Old,All Other,I,JEFFERSON,Jefferson,Alabama,147349,420,43,86,107,3.4,4.5,2024-09-21 00:00:00,20,Not Specified,None,2024,5,F,32,
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,41,41 Years Old,All Other,I,LAKEWAY,Lakeway,Texas,19170,26,8,6,13,1.7,2.8,2024-10-27 00:00:00,20,Not Hispanic or Latino,Minor Injury,2024,5,F,41,
Personal Weapons,t,None (no bias),Victim was Employee,Restaurant,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,26,26 Years Old,"Handling, Transporting, Custody of Prisoners",I,PRINCE GEORGE'S CNTY PD,Prince George's County Police Department,Maryland,737317,1174,83,205,197,1.9,2.3,2024-08-29 00:00:00,14,Not Hispanic or Latino,Minor Injury,2024,5,F,26,
Other,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,18,18 Years Old,All Other,I,SACRAMENTO,Sacramento,California,621675,1091,308,196,456,2.1,3.3,2024-10-14 00:00:00,8,Hispanic or Latino,None,2024,5,F,18,
Other,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,18,18 Years Old,All Other,I,SACRAMENTO,Sacramento,California,621675,1091,308,196,456,2.1,3.3,2024-10-14 00:00:00,8,Hispanic or Latino,None,2024,5,F,18,
Personal Weapons,t,None (no bias),Victim Was Boyfriend/Girlfriend,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,38,38 Years Old,Responding to Disturbance Call,I,IBERIA,Iberia,Louisiana,36420,63,17,34,41,2.7,4.3,2024-08-31 00:00:00,10,Not Hispanic or Latino,Minor Injury,2024,5,F,38,
Personal Weapons,t,None (no bias),Relationship Unknown,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,44,44 Years Old,Attempting Other Arrests,I,WACO,Waco,Texas,146270,220,20,43,61,1.8,2.4,2024-10-07 00:00:00,0,Not Hispanic or Latino,None,2024,5,F,44,
Personal Weapons,t,None (no bias),Victim Was Stranger,Air/Bus/Train Terminal,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,31,31 Years Old,Attempting Other Arrests,I,PORT AUTHORITY OF NY&NJ,Port Authority of New York and New Jersey,New Jersey,0,1521,82,215,99,0,0,2024-08-29 00:00:00,12,Unknown,None,2024,5,F,31,
Blunt Object,t,None (no bias),Victim Was Stranger,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,29,29 Years Old,Attempting Other Arrests,I,GREEN BAY,Green Bay,Wisconsin,105240,144,17,32,28,1.7,2.1,2024-01-20 00:00:00,21,Not Hispanic or Latino,None,2024,5,F,29,
Blunt Object,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,43,43 Years Old,Investigating Suspicious Persons or Circumstances,I,AZ DEPT OF PUBLIC SAFETY,Arizona Department of Public Safety,Arizona,0,1044,516,44,409,0,0,2024-09-25 00:00:00,17,Hispanic or Latino,None,2024,5,F,43,
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,48,48 Years Old,Handling Persons with Mental Illness,I,LAS VEGAS METRO PD,Las Vegas Metropolitan Police Department,Nevada,1716565,2854,1205,358,1674,1.9,3.5,2024-03-25 00:00:00,15,Hispanic or Latino,None,2024,5,F,48,
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,Black or African American,20,24,24 Years Old,All Other,I,NEW YORK,New York,New York,8299271,26248,5007,7059,8490,4.0,5.6,2024-07-05 00:00:00,0,Hispanic or Latino,Minor Injury,2024,5,F,24,
Other,t,None (no bias),Relationship Unknown,Shelter-Mission/Homeless,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,Black or African American,20,34,34 Years Old,"Handling, Transporting, Custody of Prisoners",I,WASHINGTON,Washington,District of Columbia,702250,2489,283,787,410,4.7,5.7,2024-07-01 00:00:00,20,Not Specified,None,2024,5,F,19,49
Personal Weapons,t,None (no bias),Victim Was Stranger,Department/Discount Store,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,23,23 Years Old,All Other,I,PRINCE WILLIAM COUNTY PD,Prince William County Police Department,Virginia,486544,545,44,128,79,1.4,1.6,2024-09-03 00:00:00,0,Not Hispanic or Latino,Minor Injury,2024,5,F,23,
None,f,None (no bias),Victim Was Acquaintance,School-Elementary/Secondary,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,41,41 Years Old,Handling Persons with Mental Illness,I,SPRINGFIELD PUBLIC SCHOOLS,Springfield Public Schools ,Missouri,0,24,3,5,7,0,0,2024-03-21 00:00:00,8,Not Hispanic or Latino,None,2024,5,F,41,
Personal Weapons,t,None (no bias),Relationship Unknown,Drug Store/Doctor's Office/Hospital,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,25,25 Years Old,All Other,I,CLEVELAND,Cleveland,Ohio,362762,924,35,189,166,3.1,3.6,2024-04-07 00:00:00,20,Not Specified,Minor Injury,2024,5,F,25,
Personal Weapons,t,None (no bias),Victim Was Stranger,Bar/Nightclub,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,37,37 Years Old,Responding to Disturbance Call,I,SONOMA,Sonoma,California,138566,211,213,15,169,1.6,4.4,2024-12-28 00:00:00,1,Not Hispanic or Latino,None,2024,5,F,37,
Personal Weapons,t,None (no bias),Victim Was Stranger,Bar/Nightclub,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,37,37 Years Old,Responding to Disturbance Call,I,SONOMA,Sonoma,California,138566,211,213,15,169,1.6,4.4,2024-12-28 00:00:00,1,Not Hispanic or Latino,None,2024,5,F,37,
Other,t,None (no bias),Victim Was Stranger,Park/Playground,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,36,36 Years Old,All Other,I,ROSENBERG,Rosenberg,Texas,42035,63,22,11,5,1.8,2.4,2024-04-09 00:00:00,7,Hispanic or Latino,None,2024,5,F,36,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,34,34 Years Old,Handling Persons with Mental Illness,I,BALTIMORE COUNTY POL DEP,Baltimore County Police Department,Maryland,852726,1434,65,329,138,2.1,2.3,2024-09-24 00:00:00,20,Not Specified,Minor Injury,2024,5,F,34,
,,None (no bias),Victim Was Stranger,Residence/Home,Intimidation,Person,f,t,10,Assault Offenses,A    ,White,10,45,45 Years Old,Handling Persons with Mental Illness,I,ST. LOUIS COUNTY POL DEP,St. Louis County Police Department,Missouri,402510,692,161,125,201,2.0,2.9,2024-07-28 00:00:00,21,Not Hispanic or Latino,None,2024,5,F,45,
None,f,None (no bias),Victim Was Stranger,Parking/Drop Lot/Garage,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,37,37 Years Old,Responding to Disturbance Call,I,WILLIAMSBURG,Williamsburg,Virginia,16098,37,1,7,1,2.7,2.9,2024-07-28 00:00:00,5,Not Hispanic or Latino,None,2024,5,F,37,
Unknown,f,None (no bias),Relationship Unknown,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,44,44 Years Old,All Other,I,KENNER,Kenner,Louisiana,62377,139,23,25,51,2.6,3.8,2024-11-11 00:00:00,20,Not Hispanic or Latino,None,2024,5,F,44,
Other,t,None (no bias),Relationship Unknown,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,44,44 Years Old,All Other,I,KENNER,Kenner,Louisiana,62377,139,23,25,51,2.6,3.8,2024-11-11 00:00:00,20,Not Hispanic or Latino,None,2024,5,F,44,
Other,t,None (no bias),Victim Was Stranger,Hotel/Motel/Etc.,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,Unknown,98,23,23 Years Old,Responding to Disturbance Call,I,BOSTON,Boston,Massachusetts,659049,1786,219,343,316,3.2,4.0,2024-10-25 00:00:00,20,Not Specified,Minor Injury,2024,5,F,17,29
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,35,35 Years Old,Responding to Disturbance Call,I,MANCHESTER,Manchester,New Hampshire,115464,214,18,32,37,2.1,2.6,2024-02-28 00:00:00,18,Not Hispanic or Latino,None,2024,5,F,35,
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,23,23 Years Old,Responding to Disturbance Call,I,MANCHESTER,Manchester,New Hampshire,115464,214,18,32,37,2.1,2.6,2024-02-28 00:00:00,18,Not Hispanic or Latino,None,2024,5,F,23,
Personal Weapons,t,None (no bias),Victim Was Stranger,Drug Store/Doctor's Office/Hospital,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,33,33 Years Old,Handling Persons with Mental Illness,I,NORWOOD,Norwood,Ohio,19057,,,,,,,2024-05-29 00:00:00,9,Not Specified,Minor Injury,2024,5,F,33,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Jail/Prison/Penitentiary/Corrections Facility,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,45,45 Years Old,"Handling, Transporting, Custody of Prisoners",I,SP: RUTLAND,State Police:,Vermont,25096,20,0,0,2,0.8,0.9,2024-11-27 00:00:00,23,Not Hispanic or Latino,Minor Injury,2024,5,F,45,
Personal Weapons,t,None (no bias),Victim was Employee,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,American Indian or Alaska Native,30,28,28 Years Old,Responding to Disturbance Call,I,PINE RIDGE SIOUX TRIBAL,Pine Ridge Sioux Tribal,South Dakota,0,,,,,0,0,2024-06-20 00:00:00,15,Not Hispanic or Latino,Minor Injury,2024,5,F,28,
Personal Weapons,t,None (no bias),Victim Was Stranger,Jail/Prison/Penitentiary/Corrections Facility,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,26,26 Years Old,"Handling, Transporting, Custody of Prisoners",I,OKLAHOMA CITY,Oklahoma City,Oklahoma,709456,935,90,135,253,1.5,2.0,2024-01-22 00:00:00,11,Not Specified,Minor Injury,2024,5,F,26,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,32,32 Years Old,Attempting Other Arrests,I,MONTGOMERY,Montgomery,Tennessee,62139,151,147,26,103,2.8,6.9,2024-11-18 00:00:00,15,Not Hispanic or Latino,None,2024,5,F,32,
Other,t,None (no bias),Victim was Otherwise Known,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,Black or African American,20,43,43 Years Old,Responding to Disturbance Call,I,PINE BLUFF,Pine Bluff,Arkansas,38524,58,5,21,19,2.1,2.7,2024-03-28 00:00:00,9,Not Hispanic or Latino,None,2024,5,F,43,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Jail/Prison/Penitentiary/Corrections Facility,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,27,27 Years Old,"Handling, Transporting, Custody of Prisoners",I,GRANT,Grant,Washington,49156,49,44,5,31,1.1,2.6,2024-12-20 00:00:00,6,Hispanic or Latino,None,2024,5,F,27,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,32,32 Years Old,Responding to Disturbance Call,I,NEVADA,Nevada,California,69191,56,43,5,53,0.9,2.3,2024-03-17 00:00:00,22,Not Hispanic or Latino,None,2024,5,F,32,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,30,30 Years Old,All Other,I,BEAUMONT,Beaumont,Texas,111320,213,19,29,55,2.2,2.8,2024-03-06 00:00:00,4,Hispanic or Latino,Minor Injury,2024,5,F,30,
None,f,None (no bias),Relationship Unknown,Jail/Prison/Penitentiary/Corrections Facility,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,54,54 Years Old,All Other,I,ALPENA,Alpena,Michigan,10108,16,0,2,2,1.8,2.0,2024-12-15 00:00:00,0,Unknown,None,2024,5,F,54,
None,f,None (no bias),Victim was Otherwise Known,Government/Public Building,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,30,30 Years Old,Traffic Pursuits and Stops,I,WILMINGTON,Wilmington,North Carolina,125101,202,29,41,55,1.9,2.6,2024-09-28 00:00:00,23,Not Hispanic or Latino,None,2024,5,F,30,
Personal Weapons,t,None (no bias),Victim Was Stranger,Specialty Store,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,47,47 Years Old,Attempting Other Arrests,I,SEAL BEACH,Seal Beach,California,24079,36,9,3,5,1.6,2.2,2024-06-22 00:00:00,21,Not Hispanic or Latino,None,2024,5,F,47,
Personal Weapons,t,None (no bias),Victim Was Stranger,Air/Bus/Train Terminal,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Asian,40,27,27 Years Old,"Handling, Transporting, Custody of Prisoners",I,METROPOLITAN TRANSIT COMMISSION,Metropolitan Transit Commission,Minnesota,0,88,28,21,20,0,0,2024-05-06 00:00:00,16,Not Hispanic or Latino,Minor Injury,2024,5,F,27,
Personal Weapons,t,None (no bias),Relationship Unknown,Parking/Drop Lot/Garage,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,26,26 Years Old,Attempting Other Arrests,I,RAPID CITY,Rapid City,South Dakota,80957,134,13,16,26,1.9,2.3,2024-03-07 00:00:00,19,Not Hispanic or Latino,None,2024,5,F,25,27
Personal Weapons,t,None (no bias),Victim was Otherwise Known,School-Elementary/Secondary,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,Black or African American,20,42,42 Years Old,All Other,I,BERKELEY,Berkeley,South Carolina,150616,,,,,,,2024-09-19 00:00:00,12,Not Hispanic or Latino,None,2024,5,F,42,
Personal Weapons,t,None (no bias),Relationship Unknown,Government/Public Building,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Unknown,98,30,30 Years Old,"Handling, Transporting, Custody of Prisoners",I,GUTTENBERG,Guttenberg,New Jersey,11426,23,0,5,2,2.5,2.6,2024-01-30 00:00:00,1,Unknown,Minor Injury,2024,5,F,30,
Personal Weapons,t,None (no bias),Victim Was Acquaintance,Jail/Prison/Penitentiary/Corrections Facility,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,42,42 Years Old,"Handling, Transporting, Custody of Prisoners",I,MO STATE HIGHWAY PATROL,Missouri State Highway Patrol,Missouri,0,1106,537,56,560,0,0,2024-10-06 00:00:00,19,Not Hispanic or Latino,Minor Injury,2024,5,F,42,
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,26,26 Years Old,Attempting Other Arrests,I,LAS VEGAS METRO PD,Las Vegas Metropolitan Police Department,Nevada,1716565,2854,1205,358,1674,1.9,3.5,2024-04-23 00:00:00,0,Not Hispanic or Latino,None,2024,5,F,26,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,27,27 Years Old,All Other,I,SP: HAMPTON,State Police:,Virginia,0,,,,,0,0,2024-03-01 00:00:00,11,Not Hispanic or Latino,None,2024,5,F,27,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Parking/Drop Lot/Garage,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,39,39 Years Old,Attempting Other Arrests,I,PULASKI,Pulaski,Virginia,8818,20,0,7,2,3.1,3.3,2024-07-24 00:00:00,19,Not Hispanic or Latino,Minor Injury,2024,5,F,39,40
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,33,33 Years Old,"Handling, Transporting, Custody of Prisoners",I,GREENVILLE,Greenville,South Carolina,385553,503,26,72,94,1.5,1.8,2024-12-29 00:00:00,10,Not Hispanic or Latino,Minor Injury,2024,5,F,30,36
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,25,25 Years Old,Civil Disorder,I,MEMPHIS,Memphis,Tennessee,613207,1560,115,435,297,3.3,3.9,2024-10-26 00:00:00,0,Not Hispanic or Latino,None,2024,5,F,25,
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,31,31 Years Old,Investigating Suspicious Persons or Circumstances,I,AUSTIN,Austin,Texas,984613,1324,232,183,420,1.5,2.2,2024-12-18 00:00:00,23,Not Hispanic or Latino,Minor Injury,2024,5,F,31,
Personal Weapons,t,None (no bias),Victim Was Stranger,Hotel/Motel/Etc.,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,34,34 Years Old,Responding to Disturbance Call,I,INDIANAPOLIS,Indianapolis,Indiana,890685,1592,344,253,439,2.1,3.0,2024-08-09 00:00:00,10,Not Hispanic or Latino,Minor Injury,2024,5,F,34,
Personal Weapons,t,None (no bias),Victim Was Stranger,Hotel/Motel/Etc.,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,29,29 Years Old,Responding to Disturbance Call,I,INDIANAPOLIS,Indianapolis,Indiana,890685,1592,344,253,439,2.1,3.0,2024-08-09 00:00:00,10,Not Hispanic or Latino,Minor Injury,2024,5,F,29,
None,f,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,24,24 Years Old,Responding to Disturbance Call,I,"AZ STATE UNIV, MAIN CAMP",Arizona State University:,Arizona,0,80,42,15,30,0,0,2024-11-03 00:00:00,2,Hispanic or Latino,None,2024,5,F,23,26
